fid,id,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"1694","1693",,,,,,,,,,,,,,,,30952.25000,137244.06250,
"1695","1694",1.00000,0.04910,147.17647,177.30983,0.33207,94.15514,89.47279,79.34008,9.35054,7.27789,2.45063,17.08492,15.52229,10.37951,366.85760,7415.83154,18761.61719,0.60787
"1696","1695",,0.01391,140.59282,165.43268,0.13727,111.63157,119.21258,109.47375,9.99056,7.95797,3.49159,17.71658,15.86645,11.45160,333.73816,31362.79688,26474.04102,3.48654
"1697","1696",1.00000,0.01872,134.61615,183.74359,0.13526,99.13825,100.61308,91.69342,11.17237,9.08153,4.44995,19.35418,17.69332,13.11310,73.53125,1364.19971,96545.57031,5.85897
"1698","1697",,,,,,,,,,,,,,,,38484.35938,144132.54688,
"1699","1698",,,,,,,,,,,,,,,,33478.52344,84152.99219,
"1700","1699",,,,,,,,,,,,,,,,101870.90625,149998.93750,
"1701","1700",,,,,,,,,,,,,,,,130806.86719,182737.98438,
"1702","1701",,,,,,,,,,,,,,,,40629.23828,108689.87500,
"1703","1702",,,,,,,,,,,,,,,,43789.27734,140463.54688,
"1704","1703",2.00000,,143.27280,190.61803,0.31515,82.13231,78.01816,75.37682,9.51703,7.39441,2.72475,19.23159,17.47116,11.88123,133.72455,27532.76758,18780.51367,
"1705","1704",2.00000,0.01545,139.82704,209.34442,0.41665,87.88791,82.67956,79.29079,8.92701,7.32166,2.52289,20.57385,19.45227,13.93010,312.40759,11347.97754,26657.95898,3.37279
"1706","1705",2.00000,0.00505,134.23958,206.95482,0.24561,79.04270,76.83109,77.98216,10.80981,8.84450,4.10755,21.28201,19.93031,14.40979,57.21669,2432.70947,2815.55469,2.54027
"1707","1706",,,,,,,,,,,,,,,,70572.16406,172500.35938,
"1708","1707",2.00000,0.00904,137.42236,193.45345,0.28318,73.38990,72.87524,77.61068,10.52532,8.30090,3.68777,20.45485,18.76257,13.19630,78.55024,3069.66846,48465.58984,1.17163
"1709","1708",,,,,,,,,,,,,,,,64568.33203,122765.00781,
"1710","1709",1.00000,0.01272,136.46581,180.35115,0.10299,80.27838,82.67608,87.89664,9.95110,7.73502,3.31123,20.24847,18.47465,13.43311,61.11086,54.32318,51485.01953,1.15276
"1711","1710",,,,,,,,,,,,,,,,99959.58594,112183.48438,
"1712","1711",,,,,,,,,,,,,,,,3730.31372,25576.12305,
"1713","1712",,,,,,,,,,,,,,,,16211.26172,34847.66797,
"1714","1713",1.00000,0.01242,137.06056,156.91330,0.20745,93.27744,98.94897,108.64680,10.16918,7.89664,3.78517,18.32580,16.37912,11.99820,153.39633,2732.09985,30950.36719,1.53500
"1715","1714",,,148.46548,159.93961,0.19816,87.56551,88.58276,75.46526,8.10797,5.82492,1.67459,17.36148,15.50830,10.36953,,1796.42212,7301.60889,
"1716","1715",,,,,,,,,,,,,,,,11415.91406,39293.47656,
"1717","1716",,,,,,,,,,,,,,,,85869.14844,169796.62500,
"1718","1717",,,,,,,,,,,,,,,,87408.60938,149571.17188,
"1719","1718",,,,,,,,,,,,,,,,250238.23438,309149.78125,
"1720","1719",1.00000,0.00572,137.52869,180.84723,0.09352,84.24638,83.64656,90.62865,10.32983,7.95903,3.55358,19.59597,17.84751,12.80365,158.19133,463.91156,108541.92969,2.04011
"1721","1720",2.00000,0.00946,135.28175,189.79666,0.16999,78.58266,80.17564,85.24763,9.84998,7.78983,3.33345,20.87335,19.22525,14.09063,63.14922,210.79420,33260.09766,2.55374
"1722","1721",,,,,,,,,,,,,,,,56878.95313,56302.26172,
"1723","1722",,,,,,,,,,,,,,,,3778.60571,73612.17188,
"1724","1723",,,,,,,,,,,,,,,,57169.92188,121208.53906,
"1725","1724",,,,,,,,,,,,,,,,45649.41406,95668.75781,
"1726","1725",1.00000,0.01828,138.00505,150.66046,0.14089,89.44427,94.16075,101.89585,10.66966,8.15260,3.93875,17.61017,15.57263,11.30630,77.01544,4037.65088,92732.13281,3.26338
"1727","1726",1.00000,0.01641,139.61847,144.96523,0.19081,89.47652,93.10758,102.80592,10.11739,7.66175,3.54790,17.14740,15.18636,11.03383,156.28400,6611.30029,69259.22656,3.52653
"1728","1727",,,,,,,,,,,,,,,,17214.74219,61939.29297,
"1729","1728",1.00000,0.00204,154.06226,158.57375,0.17533,81.46072,79.83045,74.81378,7.79822,5.44742,1.37540,16.08268,14.09522,8.83783,15.38839,563.14752,79097.95313,5.63762
"1730","1729",,,,,,,,,,,,,,,,115150.07813,161992.25000,
"1731","1730",,,,,,,,,,,,,,,,33426.02734,97467.87500,
"1732","1731",,,,,,,,,,,,,,,,108784.89063,184738.23438,
"1733","1732",,,,,,,,,,,,,,,,35229.82422,219037.14063,
"1734","1733",2.00000,0.00993,135.13806,193.37016,0.14144,80.26821,81.46391,86.18076,9.82380,7.85962,3.39353,20.87840,19.33657,14.24665,147.12259,4333.54053,18127.24414,1.37093
"1735","1734",,0.00595,138.01685,176.73439,0.20239,106.90061,113.26137,110.95387,10.03834,8.01598,3.59000,18.58687,16.97710,12.57499,299.93951,21326.28516,11069.15820,0.20408
"1736","1735",,,,,,,,,,,,,,,,11055.85840,87427.96094,
"1737","1736",,,,,,,,,,,,,,,,75697.57031,157659.17188,
"1738","1737",,,,,,,,,,,,,,,,33041.88281,130476.62500,
"1739","1738",,,,,,,,,,,,,,,,83588.55469,158747.59375,
"1740","1739",,,,,,,,,,,,,,,,178214.25000,257413.40625,
"1741","1740",,,,,,,,,,,,,,,,50498.67578,232768.39063,
"1742","1741",,,,,,,,,,,,,,,,15305.02051,100877.44531,
"1743","1742",,,,,,,,,,,,,,,,7431.06738,94091.85938,
"1744","1743",,,,,,,,,,,,,,,,75866.07031,127372.55469,
"1745","1744",,,,,,,,,,,,,,,,46235.01563,106178.64063,
"1746","1745",,,,,,,,,,,,,,,,60422.71875,104913.01563,
"1747","1746",1.00000,0.01366,144.04774,198.18977,0.50881,83.63596,80.96589,82.73779,9.35968,7.25114,2.34963,19.49800,17.92006,12.07215,219.01894,5292.05078,66791.78906,4.74244
"1748","1747",1.00000,0.04768,136.94855,212.24078,0.29088,94.69213,88.99622,79.76588,10.11750,8.45342,3.63656,20.58352,19.44209,14.18398,258.75153,2048.69360,13739.50488,2.57362
"1749","1748",,,,,,,,,,,,,,,,83212.58594,131482.40625,
"1750","1749",,,,,,,,,,,,,,,,68390.34375,122162.57031,
"1751","1750",,,,,,,,,,,,,,,,245232.65625,295805.68750,
"1752","1751",,,,,,,,,,,,,,,,98228.08594,126403.10156,
"1753","1752",,,,,,,,,,,,,,,,36299.59375,82940.43750,
"1754","1753",,,,,,,,,,,,,,,,124098.01563,176415.17188,
"1755","1754",,,,,,,,,,,,,,,,65672.90625,133952.79688,
"1756","1755",1.00000,0.01584,138.04655,162.86829,0.00306,103.07413,108.57940,102.15439,10.86002,8.54448,4.05827,18.27243,16.10752,11.69720,88.04668,4116.06787,94736.51563,3.96008
"1757","1756",,,,,,,,,,,,,,,,20967.75781,152619.65625,
"1758","1757",,,,,,,,,,,,,,,,17087.71680,189902.34375,
"1759","1758",1.00000,0.00767,138.30803,206.82024,0.33008,97.70220,91.22063,79.95985,9.73626,8.07761,3.31445,20.17578,19.03611,13.74361,235.49475,1906.86707,12243.30078,0.59252
"1760","1759",,0.02557,150.64732,170.10378,0.35937,95.62591,90.80090,79.57686,8.87132,6.71132,1.93215,16.16509,14.53529,9.44447,407.50391,9189.52637,63013.49219,2.94924
"1761","1760",,,,,,,,,,,,,,,,34711.63281,190537.01563,
"1762","1761",,,,,,,,,,,,,,,,167062.42188,216887.15625,
"1763","1762",,,,,,,,,,,,,,,,61605.84375,123628.88281,
"1764","1763",,,,,,,,,,,,,,,,56662.03125,123798.53125,
"1765","1764",,,,,,,,,,,,,,,,58655.62109,100553.48438,
"1766","1765",,,,,,,,,,,,,,,,10944.70117,97992.83594,
"1767","1766",1.00000,0.00341,139.33867,204.73807,0.31001,100.14509,100.86000,92.05357,9.42280,7.77092,3.02402,19.88168,18.64512,13.51521,335.86581,9845.31934,7080.44873,0.98812
"1768","1767",,,,,,,,,,,,,,,438.91302,42462.20703,43054.84766,
"1769","1768",,,,,,,,,,,,,,,,86990.41406,134408.85938,
"1770","1769",,,,,,,,,,,,,,,,125290.54688,197974.81250,
"1771","1770",,0.02051,149.42131,171.38069,0.08478,111.68319,104.90795,88.67138,8.04754,6.20134,1.55329,17.27412,15.54983,10.32563,292.63327,174720.09375,200081.10938,1.81004
"1772","1771",,,,,,,,,,,,,,,,35257.40625,123304.46094,
"1773","1772",2.00000,0.02246,135.29512,210.45157,0.31436,81.51072,81.10204,83.75735,10.51821,8.67513,3.88025,21.15297,19.89723,14.39431,146.30209,3664.37378,10257.39551,1.62281
"1774","1773",,,,,,,,,,,,,,,,130398.42188,154361.35938,
"1775","1774",,,,,,,,,,,,,,,,25459.69531,96194.73438,
"1776","1775",,,,,,,,,,,,,,,,60993.50781,111392.35938,
"1777","1776",,,134.85400,155.94029,0.10285,90.47205,95.74154,102.40237,10.49451,8.17395,4.07341,18.76018,16.68509,12.27688,,6613.85010,42262.50000,
"1778","1777",2.00000,0.01200,140.62634,205.93282,0.43512,88.74238,83.57899,80.42333,8.79932,7.18018,2.37333,20.30153,19.18380,13.65518,378.99997,10022.53906,29569.22852,2.08831
"1779","1778",1.00000,0.05889,141.05069,177.25383,0.26855,104.48074,105.59695,96.65839,10.15555,8.14453,3.43777,17.90778,16.33342,11.69725,425.83136,2092.62305,70602.94531,2.80135
"1780","1779",,,,,,,,,,,,,,,,40834.42188,74104.17188,
"1781","1780",,,,,,,,,,,,,,,,88715.70313,95738.38281,
"1782","1781",2.00000,0.01221,135.27336,215.62515,0.36946,83.81467,82.13334,81.99009,10.02963,8.42485,3.62253,21.49742,20.32338,14.89024,185.16899,997.73602,13938.84766,1.44548
"1783","1782",,,,,,,,,,,,,,,,43428.79688,204689.56250,
"1784","1783",,,,,,,,,,,,,,,,79165.23438,111489.96094,
"1785","1784",,,,,,,,,,,,,,,,48276.49609,66660.14844,
"1786","1785",,,,,,,,,,,,,,,,10537.99707,81135.32813,
"1787","1786",5.00000,0.00661,134.72325,203.46707,0.30004,83.03727,84.05831,87.70428,10.11957,8.26747,3.65665,21.08027,19.75150,14.55196,174.59467,11250.41113,14134.23828,1.53615
"1788","1787",,,,,,,,,,,,,,,,49170.90234,136881.98438,
"1789","1788",,,,,,,,,,,,,,,,90167.70313,170583.23438,
"1790","1789",2.00000,0.00383,136.08046,197.00496,0.18185,73.09630,73.35939,79.36516,10.17439,8.04735,3.48664,21.00800,19.39700,13.91576,42.45957,606.43005,13756.50195,0.62395
"1791","1790",,,,,,,,,,,,,,,,95482.09375,172714.59375,
"1792","1791",,,,,,,,,,,,,,,,40433.15234,125666.50000,
"1793","1792",1.00000,0.01968,136.80577,183.31555,0.18581,79.88742,80.60096,88.36928,10.45498,8.07661,3.66260,19.90036,18.14316,12.97097,82.80355,520.46729,91236.15625,5.05118
"1794","1793",,,,,,,,,,,,,,,,51051.60938,119347.63281,
"1795","1794",,,,,,,,,,,,,,,,30596.37109,80345.55469,
"1796","1795",2.00000,0.00325,136.50490,209.37303,0.27134,79.47492,76.53055,78.51448,10.30790,8.43569,3.61875,21.24465,19.88172,14.16438,170.36568,4489.51563,19670.73242,3.43177
"1797","1796",1.00000,0.01217,134.55171,160.09552,0.04525,91.54558,97.49187,103.77298,10.44838,8.16560,4.04001,19.06677,17.01702,12.52928,61.99139,272.46405,38604.42188,3.67842
"1798","1797",,,,,,,,,,,,,,,,100903.04688,161171.09375,
"1799","1798",,,,,,,,,,,,,,,,75191.82031,56152.52344,
"1800","1799",,,,,,,,,,,,,,,,48817.44531,86588.48438,
"1801","1800",,,,,,,,,,,,,,,,8041.54688,81349.02344,
"1802","1801",,,,,,,,,,,,,,,,53975.19141,119312.32031,
"1803","1802",,,,,,,,,,,,,,,,42924.55859,81289.92969,
"1804","1803",,,,,,,,,,,,,,,,91219.91406,168767.57813,
"1805","1804",,,,,,,,,,,,,,,,105663.07031,201384.12500,
"1806","1805",1.00000,0.03497,142.46565,179.89059,0.22584,88.42764,82.96958,69.83019,10.49170,8.35798,3.51865,17.66933,16.02973,11.10060,97.40540,7306.37842,54843.05078,5.17405
"1807","1806",,,,,,,,,,,,,,,,4277.15186,120853.66406,
"1808","1807",1.00000,,136.64853,145.68295,0.06918,90.91724,93.44733,92.67391,11.21298,8.55755,4.29751,17.48894,15.21547,11.07732,17.70700,2738.85645,91403.83594,
"1809","1808",,,,,,,,,,,,,,,,48597.75781,131692.95313,
"1810","1809",,,,,,,,,,,,,,,,6947.67188,24091.72461,
"1811","1810",,,,,,,,,,,,,,,,10277.67480,161681.18750,
"1812","1811",,,,,,,,,,,,,,,,26932.34180,205043.87500,
"1813","1812",,,,,,,,,,,,,,,,136612.54688,161850.40625,
"1814","1813",,,,,,,,,,,,,,,,77035.47656,139259.82813,
"1815","1814",,,,,,,,,,,,,,,,6692.43311,45125.86719,
"1816","1815",,,,,,,,,,,,,,,,11772.04785,37420.76563,
"1817","1816",,,136.37714,160.60049,0.13809,88.55399,93.57858,101.46813,10.94763,8.46841,4.18804,18.23421,16.23704,11.83919,,3636.05908,74139.17188,
"1818","1817",,,,,,,,,,,,,,,,52399.60938,59287.67188,
"1819","1818",,,,,,,,,,,,,,,,58282.24219,107509.66406,
"1820","1819",1.00000,0.02066,137.36412,152.46727,0.01531,112.77084,125.97408,116.14137,10.75537,8.55804,4.32102,17.59204,15.35536,11.28981,92.79975,7377.44727,33566.65234,2.90819
"1821","1820",,,,,,,,,,,,,,,,23663.15625,104835.25781,
"1822","1821",,,,,,,,,,,,,,,,24937.25781,130160.41406,
"1823","1822",,,,,,,,,,,,,,,,44267.76953,82890.29688,
"1824","1823",,,,,,,,,,,,,,,,17554.08203,42049.97266,
"1825","1824",1.00000,0.00936,135.30441,164.95409,0.10626,87.65555,92.68366,95.23153,10.33704,7.99104,3.70371,19.34710,17.33640,12.80712,87.22531,1032.51282,55067.70313,4.35020
"1826","1825",,,135.54376,158.47369,0.18182,97.60495,106.75097,109.91293,11.21661,8.76402,4.48083,17.92270,15.86331,11.78638,28.23599,5080.47852,34259.66797,
"1827","1826",,,,,,,,,,,,,,,,187070.15625,222419.65625,
"1828","1827",,,,,,,,,,,,,,,,54985.11328,105113.25000,
"1829","1828",2.00000,0.00648,134.32802,209.24385,0.15583,95.57339,89.42493,78.50730,11.22521,9.38783,4.52627,20.48013,19.17390,14.01888,116.30361,5607.56299,21741.58008,3.77502
"1830","1829",,0.02738,141.13353,165.75002,0.11258,104.66401,108.99016,101.76507,10.36047,8.15104,3.54193,17.68498,15.79132,11.26704,343.75238,10206.52246,90749.28125,2.75076
"1831","1830",,,,,,,,,,,,,,,,80215.06250,159863.00000,
"1832","1831",,,,,,,,,,,,,,,,102723.07031,156008.25000,
"1833","1832",,,,,,,,,,,,,,,,96675.18750,117737.69531,
"1834","1833",,,,,,,,,,,,,,,,107513.71875,125938.57813,
"1835","1834",,,,,,,,,,,,,,,,58068.94922,94105.58594,
"1836","1835",,,,,,,,,,,,,,,,41408.64063,95092.04688,
"1837","1836",1.00000,0.00204,154.06226,158.57375,0.17533,81.46072,79.83045,74.81378,7.79822,5.44742,1.37540,16.08268,14.09522,8.83783,15.38839,563.14752,79097.95313,5.63762
"1838","1837",,,,,,,,,,,,,,,,93644.07813,99784.85938,
"1839","1838",,,,,,,,,,,,,,,,105851.50781,180885.42188,
"1840","1839",5.00000,0.03095,138.27838,211.84041,0.46676,94.17287,92.11059,84.41815,9.49751,7.89199,3.10400,20.57807,19.42348,14.10071,285.03436,2872.27881,6639.05908,2.81345
"1841","1840",,,,,,,,,,,,,,,,8316.01758,59334.00000,
"1842","1841",,,,,,,,,,,,,,,,116052.30469,166110.62500,
"1843","1842",,,,,,,,,,,,,,,,72763.69531,95234.91406,
"1844","1843",,,,,,,,,,,,,,,,88733.17188,119347.55469,
"1845","1844",,,,,,,,,,,,,,,,18766.18750,70379.20313,
"1846","1845",2.00000,0.01025,135.45770,216.36615,0.36364,81.26376,77.32290,75.97012,9.93910,8.31384,3.50829,21.69118,20.48305,14.94249,116.36742,1349.27026,2092.02710,4.51856
"1847","1846",,,,,,,,,,,,,,,,83456.20313,140150.96875,
"1848","1847",,0.00665,140.60477,189.14252,0.35024,107.46915,109.31012,99.01675,9.63175,7.86036,3.13774,18.64979,17.28901,12.48038,456.35626,18206.94141,9285.49902,5.70929
"1849","1848",,,,,,,,,,,,,,,,96767.05469,137367.15625,
"1850","1849",,,,,,,,,,,,,,,,117976.42188,199905.48438,
"1851","1850",,,,,,,,,,,,,,,,17683.81836,162581.18750,
"1852","1851",,,,,,,,,,,,,,,,17168.66211,45385.04688,
"1853","1852",,,,,,,,,,,,,,,,42496.74609,81500.89063,
"1854","1853",2.00000,0.01218,134.67453,206.74850,0.26015,79.03986,79.06664,83.28269,10.40092,8.47219,3.77912,21.24511,19.95408,14.56460,151.21336,8777.09570,29791.41406,2.15407
"1855","1854",,,,,,,,,,,,,,,,116002.14844,149356.07813,
"1856","1855",,,,,,,,,,,,,,,,40401.46875,91471.96094,
"1857","1856",,,,,,,,,,,,,,,,199487.76563,223616.81250,
"1858","1857",,,,,,,,,,,,,,,,79681.96094,98158.91406,
"1859","1858",,,,,,,,,,,,,,,,30716.22070,104785.18750,
"1860","1859",1.00000,0.00828,135.69798,165.54366,0.11776,93.85348,100.03418,105.52470,10.24255,8.01760,3.83844,19.09959,17.14649,12.61756,140.40453,2427.00513,30916.61523,5.71554
"1861","1860",,,,,,,,,,,,,,,,17329.09766,52684.42188,
"1862","1861",1.00000,0.01068,141.23550,178.88406,0.16884,93.45885,88.40466,76.05362,10.69579,8.53255,3.66855,17.91758,16.24411,11.36503,73.19317,2207.67334,27442.25781,5.25743
"1863","1862",,,,,,,,,,,,,,,,19577.31445,104845.59375,
"1864","1863",,,,,,,,,,,,,,,,135951.51563,185889.09375,
"1865","1864",2.00000,,138.63240,202.85570,0.23765,81.65646,78.52995,78.47817,9.84246,7.88773,3.07577,20.89693,19.41613,13.66776,75.48222,527.87531,60587.33203,
"1866","1865",,,,,,,,,,,,,,,,77015.82031,107066.89844,
"1867","1866",,,,,,,,,,,,,,,,5295.57373,66739.11719,
"1868","1867",,,,,,,,,,,,,,,,60189.24609,134706.06250,
"1869","1868",1.00000,0.01772,140.14771,202.93378,0.33868,84.16039,80.55828,79.39023,9.39773,7.52870,2.72861,20.53506,19.13618,13.40931,201.84222,2546.73682,55028.64063,2.70254
"1870","1869",,0.00907,145.66295,165.18735,0.07811,111.41402,102.32137,86.43983,8.91524,6.91634,2.40349,17.77176,15.80099,10.71963,59.75532,132685.96875,171885.54688,1.12910
"1871","1870",,,,,,,,,,,,,,,,6814.14697,112355.34375,
"1872","1871",2.00000,0.01778,137.83092,203.41916,0.29849,80.03557,76.41956,77.24251,10.06598,8.08656,3.26723,21.02777,19.55667,13.81089,70.67669,787.84180,50911.49219,6.18560
"1873","1872",,,,,,,,,,,,,,,,6714.73340,29686.27148,
"1874","1873",,,,,,,,,,,,,,,,15815.65820,105204.11719,
"1875","1874",2.00000,0.01194,135.61884,199.74686,0.26846,96.66177,98.65353,98.58601,9.90147,8.12314,3.55002,20.39960,19.08676,14.22688,254.81802,9530.65723,12556.88379,2.74374
"1876","1875",,,,,,,,,,,,,,,,14233.21094,89153.12500,
"1877","1876",,,,,,,,,,,,,,,,27697.22461,116925.62500,
"1878","1877",,,,,,,,,,,,,,,,65908.62500,107079.32031,
"1879","1878",,,,,,,,,,,,,,,,35054.35547,118887.22656,
"1880","1879",,,,,,,,,,,,,,,,13622.55762,28668.07617,
"1881","1880",,,,,,,,,,,,,,,,240788.90625,291143.18750,
"1882","1881",,,,,,,,,,,,,,,,35976.41797,188193.53125,
"1883","1882",,,,,,,,,,,,,,,,36821.04688,76309.04688,
"1884","1883",5.00000,0.00485,136.18381,209.57616,0.29911,85.09581,85.04898,87.49342,10.06834,8.32995,3.55731,20.91412,19.71554,14.34164,265.15506,6961.95117,7744.34521,2.55037
"1885","1884",,0.00423,140.77992,205.62549,0.38330,88.17805,82.92764,80.22462,8.81166,7.17045,2.36141,20.27810,19.14144,13.59088,369.35934,11012.69434,31653.00781,2.87440
"1886","1885",5.00000,0.00718,134.74594,197.61433,0.26358,96.20540,98.89021,99.82672,10.06383,8.23466,3.72586,20.42035,19.03703,14.24232,234.95436,9071.72363,10441.29102,3.60018
"1887","1886",,0.00405,135.29449,169.25085,0.14442,92.28277,97.99076,101.82196,10.26317,8.05193,3.80433,19.38295,17.47615,12.92089,139.84920,1147.60181,29786.99609,5.39881
"1888","1887",,,,,,,,,,,,,,,,50021.64063,89170.04688,
"1889","1888",,,,,,,,,,,,,,,,122087.95313,170383.53125,
"1890","1889",2.00000,0.00627,137.17421,210.49161,0.29055,81.64258,77.47371,77.12795,9.74009,8.02941,3.21213,21.27262,20.02275,14.39762,171.85094,6270.52686,19332.40820,1.54934
"1891","1890",,,,,,,,,,,,,,,,103511.99219,130141.29688,
"1892","1891",3.00000,0.03966,138.13045,194.22862,0.26871,104.36040,104.22301,94.32078,10.27026,8.46180,3.68998,19.12208,17.76964,12.99788,324.58926,2597.92139,36053.72266,6.18018
"1893","1892",,,,,,,,,,,,,,,,45388.12500,132839.45313,
"1894","1893",2.00000,0.02396,133.90875,207.60178,0.25839,77.32323,77.21980,80.92924,10.59984,8.63715,3.95371,21.44431,20.11737,14.69067,81.44997,692.75513,30388.55273,0.49167
"1895","1894",1.00000,0.00248,150.57393,164.56941,0.27273,78.77728,73.76431,66.06501,8.01155,5.75502,1.57199,16.99116,15.16894,9.83447,10.56109,3110.91919,50553.16797,1.81693
"1896","1895",3.00000,0.00458,135.97972,203.64874,0.30379,76.03796,72.16773,73.65410,10.66738,8.55079,3.79460,21.36001,19.79641,13.95781,46.70794,1813.80505,31698.89844,3.57659
"1897","1896",1.00000,0.00887,135.02437,160.36531,0.06840,92.14184,98.15758,104.34063,10.38671,8.11078,3.97674,19.01479,16.98054,12.48758,84.07928,1042.58728,37789.44141,3.37830
"1898","1897",,,,,,,,,,,,,,,,226262.39063,282591.81250,
"1899","1898",2.00000,0.01415,134.53741,214.67160,0.26917,82.64478,82.29684,84.18658,10.38751,8.70814,3.90630,21.47256,20.26416,14.81792,169.82959,572.04639,17992.53906,5.19726
"1900","1899",,,,,,,,,,,,,,,,52074.62500,122981.85156,
"1901","1900",,,,,,,,,,,,,,,,82873.57813,102117.82031,
"1902","1901",1.00000,0.00791,149.53178,178.73340,0.40647,89.61163,85.68375,79.04283,8.85185,6.65894,1.89233,17.11874,15.43315,10.06896,351.15048,24598.26172,59925.86719,0.24021
"1903","1902",,,,,,,,,,,,,,,,70979.94531,117148.85938,
"1904","1903",,,,,,,,,,,,,,,,144317.39063,224884.50000,
"1905","1904",,,,,,,,,,,,,,,,29158.07617,189375.23438,
"1906","1905",,,,,,,,,,,,,,,,178197.68750,257571.89063,
"1907","1906",,,,,,,,,,,,,,,,72470.48438,92294.75000,
"1908","1907",,,,,,,,,,,,,,,,60206.01172,143164.10938,
"1909","1908",,,,,,,,,,,,,,,,50606.65625,145907.89063,
"1910","1909",3.00000,0.02927,141.37904,183.55899,0.30423,108.22991,109.48015,99.47569,9.66678,7.83609,3.10001,18.13563,16.74781,12.00761,499.73676,15601.53711,25731.87695,6.09005
"1911","1910",,,,,,,,,,,,,,,,6274.46094,87322.60156,
"1912","1911",,,,,,,,,,,,,,,,45932.80078,219991.65625,
"1913","1912",1.00000,0.01274,149.71878,171.48718,0.34436,94.66033,89.80058,78.82169,9.00748,6.85291,2.06302,16.36771,14.73990,9.63909,408.22638,13189.27832,59166.94141,4.52473
"1914","1913",,,,,,,,,,,,,,,,19365.13281,116785.95313,
"1915","1914",,,,,,,,,,,,,,,,32284.75977,192109.20313,
"1916","1915",,,,,,,,,,,,,,,,17057.19141,76163.28125,
"1917","1916",,,,,,,,,,,,,,,,85550.85938,137811.39063,
"1918","1917",,,134.74200,196.06381,0.18182,80.55714,78.41145,90.73999,11.53247,9.16168,4.55055,20.39981,18.69216,13.25670,65.17213,1889.62732,151731.39063,
"1919","1918",2.00000,0.01522,134.75035,208.46523,0.22437,77.35568,74.75153,76.68217,10.85705,8.86789,4.09597,21.44928,19.99273,14.27863,32.97613,1138.58594,21096.85547,5.84189
"1920","1919",1.00000,,,,,,,,,,,,,,27.99315,3033.56641,45438.96875,
"1921","1920",,,,,,,,,,,,,,,,112160.44531,132902.57813,
"1922","1921",,,,,,,,,,,,,,,,177877.42188,216964.31250,
"1923","1922",,,,,,,,,,,,,,,,24013.31055,86592.80469,
"1924","1923",,,,,,,,,,,,,,,,55685.88672,75148.62500,
"1925","1924",,,,,,,,,,,,,,,,212307.32813,264362.93750,
"1926","1925",,,,,,,,,,,,,,,,82801.42969,134732.70313,
"1927","1926",1.00000,,139.04503,190.53076,0.18476,74.09353,73.92827,80.65414,10.37251,7.96611,3.37144,20.02415,18.26514,12.73668,19.95314,1038.07214,49142.27344,
