Join_Count,TARGET_FID,JOIN_FID,Year,Severity,SBW,SBW_ID,Ecoregion,Shape_Leng,Area_Ha,defo_index,Field1,X,Y,fid,Field1_2,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"1","18590","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18590","670805","5432797","1735","18590",5,0.01165,133.73616,209.13068,0.27113,78.71421,77.13866,78.93391,10.83575,8.87768,4.14293,21.4089,20.08091,14.59207,47.57248,3359.11255,6122.50977,5.57468
"1","18593","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18593","676805","5432797","1736","18593",5,0.00304,134.46365,206.64574,0.3321,78.64678,76.74505,79.2737,10.73805,8.75317,4.01808,21.22729,19.90261,14.41928,73.87737,1850.03027,9093.54492,1.54508
"1","18595","109","1975","2","28","66",Central Newfoundland Forest,112372.704192000004696,21576.626343299998553,"0","18595","680805","5432797","1737","18595",2,0.00245,133.96732,206.6902,0.2523,77.88438,76.00446,78.24503,10.79247,8.80427,4.09218,21.33794,19.98539,14.50764,56.41447,2644.82837,11208.16504,5.44134
"1","18596","109","1975","2","28","66",Central Newfoundland Forest,112372.704192000004696,21576.626343299998553,"0","18596","682805","5432797","1738","18596",2,0.01104,134.22862,205.68947,0.28555,77.88814,75.98898,78.48633,10.74497,8.74742,4.03525,21.25831,19.90473,14.42702,68.70916,3601.37012,12482.15332,4.50324
"1","18597","109","1975","2","28","66",Central Newfoundland Forest,112372.704192000004696,21576.626343299998553,"0","18597","684805","5432797","1739","18597",2,0.01004,134.79234,204.39349,0.26088,78.07401,76.15874,79.10509,10.65879,8.6486,3.93098,21.10847,19.75836,14.2785,108.9081,3337.68652,13866.99609,3.77687
"1","18641","1816","1972","2","75","60",Western Newfoundland Forest,157109.365856999997050,25691.702181500000734,"0","18641","436805","5434797","1740","18641",1,0.03131,136.10448,209.37167,0.15603,95.26912,88.57277,78.58883,10.68954,8.93548,4.07951,20.37399,19.17126,13.97892,215.85703,248.98354,11319.97363,1.75639
"1","18642","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18642","438805","5434797","1741","18642",1,0.02818,136.00856,211.64862,0.34985,95.37473,88.71733,78.68748,10.6136,8.86881,4.0191,20.37657,19.18053,13.97849,145.59634,1526.83362,10348.94336,3.47562
"1","18643","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18643","440805","5434797","1742","18643",5,0.04015,136.85443,210.62798,0.31781,96.01788,89.35571,79.32493,10.40768,8.68574,3.83725,20.23443,19.06606,13.8569,194.03427,3174.08594,9377.91211,3.80854
"1","18644","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18644","442805","5434797","1743","18644",5,0.03764,137.92227,208.96652,0.40917,97.37103,90.95145,80.86079,10.11775,8.41815,3.56875,19.95424,18.81519,13.60526,303.22443,3299.25879,8406.88184,3.60579
"1","18645","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18645","444805","5434797","1744","18645",5,0.03314,138.27832,207.52446,0.30467,97.66367,91.30301,81.21174,10.00553,8.31777,3.47151,19.89821,18.77028,13.55206,310.70926,2927.54028,7523.43115,3.24529
"1","18646","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18646","446805","5434797","1745","18646",1,0.02543,138.28828,207.69891,0.32493,97.37668,90.96806,80.89587,9.98985,8.30725,3.46664,19.96972,18.84458,13.61441,255.06404,2184.00757,6851.74805,2.54575
"1","18647","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18647","448805","5434797","1746","18647",1,0.02055,137.49008,210.52356,0.3306,96.17146,89.53909,79.50391,10.12203,8.43571,3.60648,20.24389,19.10716,13.85783,251.7122,1928.53577,5878.98926,2.0976
"1","18652","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18652","458805","5434797","1747","18652",3,0.06353,133.77014,216.15523,0.3134,91.22488,84.29948,74.28049,10.70011,8.97458,4.21552,21.40403,20.16909,14.84091,45.37622,16.71808,2280.87842,5.16172
"1","18653","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18653","460805","5434797","1748","18653",1,0.05999,136.79388,212.93115,0.32447,94.57471,87.95123,78.09565,10.01684,8.35515,3.56473,20.61908,19.48368,14.1651,252.28679,724.06647,4002.87842,5.40126
"1","18654","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18654","462805","5434797","1749","18654",1,0.0187,136.83421,212.47533,0.2853,94.20418,87.55524,77.75459,10.00579,8.35051,3.56684,20.70107,19.56847,14.23845,208.52585,1721.40051,5724.87842,0.44176
"1","18655","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18655","464805","5434797","1750","18655",1,0.0137,136.3483,213.50273,0.25959,93.4385,86.75743,77.00333,10.07176,8.41421,3.6396,20.87304,19.7289,14.38433,167.60391,3431.83667,7446.87842,1.28172
"1","18656","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18656","466805","5434797","1751","18656",1,0.0157,136.43269,213.69742,0.35022,93.33718,86.73272,77.06718,10.02319,8.37137,3.59956,20.88007,19.73921,14.38733,179.82272,5152.00537,8802.59961,6.07259
"1","18657","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18657","468805","5434797","1752","18657",1,0.02849,137.46863,213.702,0.47117,94.10242,87.67492,78.14607,9.82388,8.18773,3.40965,20.67441,19.55662,14.20142,242.48706,3461.93701,10007.50977,6.0401
"1","18658","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18658","470805","5434797","1753","18658",1,0.02793,137.40143,213.9059,0.49088,93.85532,87.48295,78.05534,9.79654,8.16489,3.39068,20.70859,19.59093,14.22728,221.59895,2325.36035,11203.71875,6.06466
"1","18659","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18659","472805","5434797","1754","18659",1,0.01535,137.68925,212.40611,0.30305,94.07091,87.81377,78.52077,9.69189,8.06812,3.29157,20.62617,19.51809,14.14824,241.9687,2613.34912,11612.38477,5.50035
"1","18660","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18660","474805","5434797","1755","18660",2,0.01053,137.87129,212.68611,0.40182,94.04518,87.88258,78.72382,9.63025,8.01076,3.23346,20.59755,19.49291,14.11562,261.34222,1980.0802,12233.20508,3.20306
"1","18661","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18661","476805","5434797","1756","18661",1,0.03225,137.70985,213.17751,0.36293,93.46162,87.33488,78.28936,9.66136,8.04121,3.2703,20.70486,19.5928,14.20478,256.09592,2327.87939,12684.17188,2.59678
"1","18705","80","1974","2","52","49",Central Newfoundland Forest,187943.240875000017695,105956.025693999981740,"0","18705","564805","5434797","1757","18705",1,0.01491,136.92838,213.25458,0.31536,82.1466,77.31327,76.00217,9.61412,7.96095,3.15811,21.36911,20.15911,14.58726,163.11964,705.66431,11564.06738,1.73868
"1","18706","80","1974","2","52","49",Central Newfoundland Forest,187943.240875000017695,105956.025693999981740,"0","18706","566805","5434797","1758","18706",2,0.00068,136.39117,214.04655,0.35346,81.46381,76.84008,75.53923,9.75588,8.09809,3.29705,21.51948,20.29455,14.71663,135.72672,502.61343,10912.79883,5.12388
"1","18707","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","18707","568805","5434797","1759","18707",2,0.00292,136.68471,214.18063,0.36108,81.79208,77.25185,76.16657,9.70552,8.04607,3.23854,21.4162,20.19899,14.61956,172.25502,1944.97363,10604.27734,5.61085
"1","18708","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","18708","570805","5434797","1760","18708",2,0.00704,136.47067,213.798,0.33464,81.46363,77.08637,76.10004,9.77919,8.1171,3.30963,21.47799,20.25364,14.67001,143.539,2064.88843,10668.28027,1.56036
"1","18709","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18709","572805","5434797","1761","18709",2,0.0027,136.31693,214.26582,0.30136,81.35992,77.12795,76.29353,9.8136,8.14937,3.33919,21.48507,20.25953,14.67229,138.26332,572.30695,11087.24902,5.7406
"1","18710","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18710","574805","5434797","1762","18710",1,0.00739,136.53505,214.39801,0.39743,81.46544,77.35878,76.7168,9.80863,8.14237,3.32802,21.44022,20.21715,14.62725,150.72789,1294.91113,11636.82129,5.19267
"1","18728","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18728","610805","5434797","1763","18728",2,0.0079,133.15089,215.45506,0.23656,78.49017,77.06955,79.25247,10.82123,9.07836,4.2594,21.90367,20.59011,14.97017,59.19315,2642.49438,4420.06006,5.45198
"1","18729","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18729","612805","5434797","1764","18729",2,0.00419,133.51776,215.23531,0.26886,78.78838,77.45162,79.79767,10.79203,9.04493,4.22249,21.81305,20.50386,14.88503,86.31069,676.10236,3313.65283,0.60666
"1","18730","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18730","614805","5434797","1765","18730",5,0.01098,133.15257,215.56573,0.23228,78.4829,77.32408,79.78148,10.89728,9.14386,4.32471,21.87942,20.5588,14.94362,57.85371,1134.43408,2182.32983,1.96813
"1","18734","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18734","622805","5434797","1766","18734",5,0.02745,133.52827,215.08302,0.27084,79.01967,78.21033,81.03018,10.90441,9.12634,4.30688,21.69805,20.37829,14.77705,70.17688,1465.0376,2871.57227,5.84801
"1","18735","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18735","624805","5434797","1767","18735",3,0.01989,133.87679,215.62117,0.2689,79.299,78.48652,81.30739,10.85676,9.06992,4.25017,21.61725,20.30336,14.70501,97.36127,65.77062,4336.92334,5.52667
"1","18736","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18736","626805","5434797","1768","18736",3,0.00988,134.65671,213.88644,0.31849,80.00769,79.05121,81.82748,10.69831,8.8957,4.07501,21.42252,20.12197,14.52553,129.09378,1333.96021,6105.97119,5.42177
"1","18737","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18737","628805","5434797","1769","18737",3,0.01078,134.46068,213.67906,0.2962,79.95712,79.06405,81.82521,10.7258,8.9166,4.09925,21.4296,20.12492,14.5323,122.65164,2736.7478,7984.79004,5.81003
"1","18738","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18738","630805","5434797","1770","18738",3,0.01403,135.11778,212.88535,0.28432,80.44689,79.47174,82.22388,10.62041,8.79907,3.98225,21.28612,19.9902,14.40062,141.30647,3538.10474,9911.14746,6.09033
"1","18739","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18739","632805","5434797","1771","18739",3,0.01045,135.11171,212.3945,0.28481,80.40759,79.47394,82.18363,10.64148,8.8116,3.9986,21.29082,19.99284,14.40761,133.57343,5021.20752,11861.90723,0.03115
"1","18740","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18740","634805","5434797","1772","18740",1,0.00567,135.16331,211.44722,0.1829,80.56755,79.62149,82.30685,10.61281,8.77308,3.96253,21.23764,19.94172,14.36082,142.09032,3967.55469,13826.74316,6.02753
"1","18741","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18741","636805","5434797","1773","18741",2,0.00513,135.13605,212.14227,0.22267,80.48436,79.57682,82.18886,10.64063,8.79491,3.98786,21.25674,19.95839,14.3814,134.0896,3073.56567,15800.40527,6.17676
"1","18742","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18742","638805","5434797","1774","18742",3,0.00741,135.18816,211.0016,0.21606,80.60488,79.68095,82.25797,10.61803,8.76302,3.95848,21.21417,19.91637,14.34424,140.98895,2868.21777,17551.59961,6.17975
"1","18749","115","1975","2","37","83",Central Newfoundland Forest,20099.197423699999490,2511.184885749999921,"0","18749","652805","5434797","1775","18749",2,0.00327,134.07083,211.31874,0.27198,79.79533,79.05799,80.49333,10.81316,8.91042,4.14295,21.41727,20.09688,14.5597,69.98143,2936.8396,5023.77002,4.57027
"1","18750","115","1975","2","37","83",Central Newfoundland Forest,20099.197423699999490,2511.184885749999921,"0","18750","654805","5434797","1776","18750",2,0.00692,134.26016,209.81461,0.3083,79.96463,79.09377,80.65737,10.76617,8.854,4.08574,21.33809,20.02454,14.49174,90.71885,1005.40143,4032.13574,4.67709
"1","18751","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18751","656805","5434797","1777","18751",2,0.00321,134.5274,209.19685,0.24663,80.07609,79.06199,80.76565,10.72666,8.80565,4.03688,21.26921,19.95985,14.43154,106.81905,916.62537,3295.90161,3.36609
"1","18752","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18752","658805","5434797","1778","18752",2,0.01195,134.34209,209.22769,0.2812,79.87379,78.81013,80.38378,10.75727,8.82991,4.06652,21.30607,19.99272,14.46983,97.31955,2304.24609,1805.56824,2.15195
"1","18753","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18753","660805","5434797","1779","18753",5,0.01041,133.92685,209.89278,0.26458,79.4271,78.33747,79.61931,10.83056,8.90055,4.14871,21.41274,20.08753,14.57123,58.74671,2678.44727,315.23474,1.86643
"1","18755","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18755","664805","5434797","1780","18755",3,0.00828,134.2016,208.32658,0.27255,79.47648,78.02803,79.70711,10.77468,8.82744,4.07507,21.30245,19.98449,14.47604,86.77928,3673.86597,1663.08716,6.27182
"1","18756","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18756","666805","5434797","1781","18756",2,0.01111,133.96283,208.39023,0.26312,79.1119,77.57468,79.11324,10.81931,8.86903,4.12655,21.369,20.04185,14.53919,57.21843,2867.41333,2515.63477,1.05951
"1","18757","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18757","668805","5434797","1782","18757",2,0.00616,133.39995,208.10298,0.21747,78.64646,77.03008,78.36811,10.87876,8.92586,4.19475,21.4611,20.12085,14.62432,35.80626,3259.95874,3407.77344,0.65182
"1","18758","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18758","670805","5434797","1783","18758",2,0.00754,133.46182,208.16109,0.2322,78.51933,76.77852,78.2123,10.87175,8.91253,4.18533,21.4448,20.10201,14.60943,34.66365,4449.29736,4368.21387,5.30891
"1","18759","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18759","672805","5434797","1784","18759",2,0.0086,133.84726,207.93156,0.26543,78.62634,76.74206,78.48654,10.82026,8.85196,4.12123,21.35261,20.01562,14.52496,55.55808,5221.78711,5328.65479,4.86071
"1","18760","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18760","674805","5434797","1785","18760",3,0.00813,134.27106,206.99298,0.29357,78.71661,76.7094,78.78407,10.76798,8.78972,4.05596,21.25699,19.92474,14.43517,58.1782,3222.0061,6344.79297,4.62619
"1","18761","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18761","676805","5434797","1786","18761",5,0.00116,134.85167,206.22202,0.3105,78.91436,76.80132,79.34732,10.68845,8.69686,3.95694,21.11318,19.78783,14.29885,107.29935,1222.94214,7385.86719,1.41143
"1","18762","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18762","678805","5434797","1787","18762",2,0.00648,134.4726,206.62892,0.26113,78.39412,76.28843,78.52637,10.74982,8.75937,4.03471,21.22503,19.88225,14.39762,73.78504,622.04456,8428.99219,1.69404
"1","18763","109","1975","2","28","66",Central Newfoundland Forest,112372.704192000004696,21576.626343299998553,"0","18763","680805","5434797","1788","18763",2,0.00792,134.1324,205.9765,0.25635,78.00292,75.91519,77.99416,10.77976,8.78824,4.07532,21.28403,19.92712,14.4447,56.91597,2503.60962,9655.52246,3.89274
"1","18764","109","1975","2","28","66",Central Newfoundland Forest,112372.704192000004696,21576.626343299998553,"0","18764","682805","5434797","1789","18764",2,0.01314,134.58255,205.07639,0.32403,78.12961,76.0155,78.47435,10.70897,8.70557,3.98923,21.16081,19.80679,14.32345,86.23768,4240.95068,11039.13477,4.21953
"1","18765","109","1975","2","28","66",Central Newfoundland Forest,112372.704192000004696,21576.626343299998553,"0","18765","684805","5434797","1790","18765",1,0.00664,135.19456,204.5134,0.35966,78.29,76.17907,79.05772,10.62656,8.61114,3.88982,21.01632,19.66471,14.17977,117.21648,4082.58521,12425.49414,4.45892
